"Jour","Produit","Prix TVA incl."
"23JUN24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.929
"23JUN24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.968
"24JUN24","Essence 95 RON E10 (€/L)",1.761
"24JUN24","Essence 98 RON E5 (€/L)",1.855
"24JUN24","Diesel B7 (€/L)",1.831
"24JUN24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.929
"24JUN24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.968
"24JUN24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.929
"24JUN24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.968
"25JUN24","Essence 95 RON E10 (€/L)",1.761
"25JUN24","Essence 98 RON E5 (€/L)",1.855
"25JUN24","Diesel B7 (€/L)",1.831
"25JUN24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.931
"25JUN24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.97
"25JUN24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.931
"25JUN24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.97
"26JUN24","Essence 95 RON E10 (€/L)",1.761
"26JUN24","Essence 98 RON E5 (€/L)",1.855
"26JUN24","Diesel B7 (€/L)",1.831
"26JUN24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.926
"26JUN24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.965
"26JUN24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.926
"26JUN24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.965
"27JUN24","Essence 95 RON E10 (€/L)",1.761
"27JUN24","Essence 98 RON E5 (€/L)",1.855
"27JUN24","Diesel B7 (€/L)",1.831
"27JUN24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.931
"27JUN24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.97
"27JUN24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.931
"27JUN24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.97
"28JUN24","Essence 95 RON E10 (€/L)",1.761
"28JUN24","Essence 98 RON E5 (€/L)",1.855
"28JUN24","Diesel B7 (€/L)",1.831
"28JUN24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.928
"28JUN24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.967
"28JUN24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.928
"28JUN24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.967
"29JUN24","Essence 95 RON E10 (€/L)",1.761
"29JUN24","Essence 98 RON E5 (€/L)",1.855
"29JUN24","Diesel B7 (€/L)",1.831
"29JUN24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.94
"29JUN24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.979
"29JUN24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.94
"29JUN24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.979
"30JUN24","Essence 95 RON E10 (€/L)",1.761
"30JUN24","Essence 98 RON E5 (€/L)",1.855
"30JUN24","Diesel B7 (€/L)",1.831
"30JUN24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.94
"30JUN24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.979
"30JUN24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.94
"30JUN24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.979
"01JUL24","Essence 95 RON E10 (€/L)",1.761
"01JUL24","Essence 98 RON E5 (€/L)",1.855
"01JUL24","Diesel B7 (€/L)",1.831
"01JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.94
"01JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.979
"01JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.94
"01JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.979
"02JUL24","Essence 95 RON E10 (€/L)",1.762
"02JUL24","Essence 98 RON E5 (€/L)",1.856
"02JUL24","Diesel B7 (€/L)",1.831
"02JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.93
"02JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.969
"02JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.93
"02JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.969
"03JUL24","Essence 95 RON E10 (€/L)",1.762
"03JUL24","Essence 98 RON E5 (€/L)",1.856
"03JUL24","Diesel B7 (€/L)",1.831
"03JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.938
"03JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.977
"03JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.938
"03JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.977
"04JUL24","Essence 95 RON E10 (€/L)",1.762
"04JUL24","Essence 98 RON E5 (€/L)",1.856
"04JUL24","Diesel B7 (€/L)",1.831
"04JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.951
"04JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.99
"04JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.951
"04JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.99
"05JUL24","Essence 95 RON E10 (€/L)",1.778
"05JUL24","Essence 98 RON E5 (€/L)",1.877
"05JUL24","Diesel B7 (€/L)",1.831
"05JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.934
"05JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.973
"05JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.934
"05JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.973
"06JUL24","Essence 95 RON E10 (€/L)",1.778
"06JUL24","Essence 98 RON E5 (€/L)",1.877
"06JUL24","Diesel B7 (€/L)",1.831
"06JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.938
"06JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.977
"06JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.938
"06JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.977
"07JUL24","Essence 95 RON E10 (€/L)",1.778
"07JUL24","Essence 98 RON E5 (€/L)",1.877
"07JUL24","Diesel B7 (€/L)",1.831
"07JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.938
"07JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.977
"07JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.938
"07JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.977
"08JUL24","Essence 95 RON E10 (€/L)",1.778
"08JUL24","Essence 98 RON E5 (€/L)",1.877
"08JUL24","Diesel B7 (€/L)",1.831
"08JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.938
"08JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.977
"08JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.938
"08JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.977
"09JUL24","Essence 95 RON E10 (€/L)",1.778
"09JUL24","Essence 98 RON E5 (€/L)",1.877
"09JUL24","Diesel B7 (€/L)",1.839
"09JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.94
"09JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.98
"09JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.94
"09JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.98
"10JUL24","Essence 95 RON E10 (€/L)",1.778
"10JUL24","Essence 98 RON E5 (€/L)",1.877
"10JUL24","Diesel B7 (€/L)",1.839
"10JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.922
"10JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.962
"10JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.922
"10JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.962
"11JUL24","Essence 95 RON E10 (€/L)",1.778
"11JUL24","Essence 98 RON E5 (€/L)",1.877
"11JUL24","Diesel B7 (€/L)",1.839
"11JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.911
"11JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.951
"11JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.911
"11JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.951
"12JUL24","Essence 95 RON E10 (€/L)",1.778
"12JUL24","Essence 98 RON E5 (€/L)",1.877
"12JUL24","Diesel B7 (€/L)",1.839
"12JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.913
"12JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.953
"12JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.913
"12JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.953
"13JUL24","Essence 95 RON E10 (€/L)",1.778
"13JUL24","Essence 98 RON E5 (€/L)",1.877
"13JUL24","Diesel B7 (€/L)",1.81
"13JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.914
"13JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.953
"13JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.914
"13JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.953
"14JUL24","Essence 95 RON E10 (€/L)",1.778
"14JUL24","Essence 98 RON E5 (€/L)",1.877
"14JUL24","Diesel B7 (€/L)",1.81
"14JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.914
"14JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.953
"14JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.914
"14JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.953
"15JUL24","Essence 95 RON E10 (€/L)",1.778
"15JUL24","Essence 98 RON E5 (€/L)",1.877
"15JUL24","Diesel B7 (€/L)",1.81
"15JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.914
"15JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.953
"15JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.914
"15JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.953
"16JUL24","Essence 95 RON E10 (€/L)",1.778
"16JUL24","Essence 98 RON E5 (€/L)",1.877
"16JUL24","Diesel B7 (€/L)",1.81
"16JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.913
"16JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.953
"16JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.913
"16JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.953
"17JUL24","Essence 95 RON E10 (€/L)",1.755
"17JUL24","Essence 98 RON E5 (€/L)",1.846
"17JUL24","Diesel B7 (€/L)",1.81
"17JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.906
"17JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.945
"17JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.906
"17JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.945
"18JUL24","Essence 95 RON E10 (€/L)",1.755
"18JUL24","Essence 98 RON E5 (€/L)",1.846
"18JUL24","Diesel B7 (€/L)",1.81
"18JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.893
"18JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.932
"18JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.893
"18JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.932
"19JUL24","Essence 95 RON E10 (€/L)",1.755
"19JUL24","Essence 98 RON E5 (€/L)",1.846
"19JUL24","Diesel B7 (€/L)",1.81
"19JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.892
"19JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.931
"19JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.892
"19JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.931
"20JUL24","Essence 95 RON E10 (€/L)",1.755
"20JUL24","Essence 98 RON E5 (€/L)",1.846
"20JUL24","Diesel B7 (€/L)",1.79
"20JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.892
"20JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.931
"20JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.892
"20JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.931
"21JUL24","Essence 95 RON E10 (€/L)",1.755
"21JUL24","Essence 98 RON E5 (€/L)",1.846
"21JUL24","Diesel B7 (€/L)",1.79
"21JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.892
"21JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.931
"21JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.892
"21JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.931
"22JUL24","Essence 95 RON E10 (€/L)",1.755
"22JUL24","Essence 98 RON E5 (€/L)",1.846
"22JUL24","Diesel B7 (€/L)",1.79
"22JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.892
"22JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.931
"22JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.892
"22JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.931
"23JUL24","Essence 95 RON E10 (€/L)",1.755
"23JUL24","Essence 98 RON E5 (€/L)",1.846
"23JUL24","Diesel B7 (€/L)",1.79
"23JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.885
"23JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.924
"23JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.885
"23JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.924
"24JUL24","Essence 95 RON E10 (€/L)",1.755
"24JUL24","Essence 98 RON E5 (€/L)",1.846
"24JUL24","Diesel B7 (€/L)",1.79
"24JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.875
"24JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.915
"24JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.875
"24JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.915
"25JUL24","Essence 95 RON E10 (€/L)",1.755
"25JUL24","Essence 98 RON E5 (€/L)",1.846
"25JUL24","Diesel B7 (€/L)",1.79
"25JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.871
"25JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.91
"25JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.871
"25JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.91
"26JUL24","Essence 95 RON E10 (€/L)",1.737
"26JUL24","Essence 98 RON E5 (€/L)",1.825
"26JUL24","Diesel B7 (€/L)",1.79
"26JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.886
"26JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.926
"26JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.886
"26JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.926
"27JUL24","Essence 95 RON E10 (€/L)",1.737
"27JUL24","Essence 98 RON E5 (€/L)",1.825
"27JUL24","Diesel B7 (€/L)",1.79
"27JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.885
"27JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.925
"27JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.885
"27JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.925
"28JUL24","Essence 95 RON E10 (€/L)",1.737
"28JUL24","Essence 98 RON E5 (€/L)",1.825
"28JUL24","Diesel B7 (€/L)",1.79
"28JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.885
"28JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.925
"28JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.885
"28JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.925
"29JUL24","Essence 95 RON E10 (€/L)",1.737
"29JUL24","Essence 98 RON E5 (€/L)",1.825
"29JUL24","Diesel B7 (€/L)",1.79
"29JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.885
"29JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.925
"29JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.885
"29JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.925
"30JUL24","Essence 95 RON E10 (€/L)",1.737
"30JUL24","Essence 98 RON E5 (€/L)",1.825
"30JUL24","Diesel B7 (€/L)",1.772
"30JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.87
"30JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.909
"30JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.87
"30JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.909
"31JUL24","Essence 95 RON E10 (€/L)",1.737
"31JUL24","Essence 98 RON E5 (€/L)",1.825
"31JUL24","Diesel B7 (€/L)",1.772
"31JUL24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.869
"31JUL24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.908
"31JUL24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.869
"31JUL24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.908
"01AUG24","Essence 95 RON E10 (€/L)",1.737
"01AUG24","Essence 98 RON E5 (€/L)",1.825
"01AUG24","Diesel B7 (€/L)",1.772
"01AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.857
"01AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.896
"01AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.857
"01AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.896
"02AUG24","Essence 95 RON E10 (€/L)",1.737
"02AUG24","Essence 98 RON E5 (€/L)",1.825
"02AUG24","Diesel B7 (€/L)",1.772
"02AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.875
"02AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.914
"02AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.875
"02AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.914
"03AUG24","Essence 95 RON E10 (€/L)",1.737
"03AUG24","Essence 98 RON E5 (€/L)",1.825
"03AUG24","Diesel B7 (€/L)",1.772
"03AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.878
"03AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.917
"03AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.878
"03AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.917
"04AUG24","Essence 95 RON E10 (€/L)",1.737
"04AUG24","Essence 98 RON E5 (€/L)",1.825
"04AUG24","Diesel B7 (€/L)",1.772
"04AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.878
"04AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.917
"04AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.878
"04AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.917
"05AUG24","Essence 95 RON E10 (€/L)",1.737
"05AUG24","Essence 98 RON E5 (€/L)",1.825
"05AUG24","Diesel B7 (€/L)",1.772
"05AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.878
"05AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.917
"05AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.878
"05AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.917
"06AUG24","Essence 95 RON E10 (€/L)",1.737
"06AUG24","Essence 98 RON E5 (€/L)",1.825
"06AUG24","Diesel B7 (€/L)",1.772
"06AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.848
"06AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.887
"06AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.848
"06AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.887
"07AUG24","Essence 95 RON E10 (€/L)",1.696
"07AUG24","Essence 98 RON E5 (€/L)",1.796
"07AUG24","Diesel B7 (€/L)",1.73
"07AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.833
"07AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.872
"07AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.833
"07AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.872
"08AUG24","Essence 95 RON E10 (€/L)",1.696
"08AUG24","Essence 98 RON E5 (€/L)",1.796
"08AUG24","Diesel B7 (€/L)",1.73
"08AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.834
"08AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.873
"08AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.834
"08AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.873
"09AUG24","Essence 95 RON E10 (€/L)",1.696
"09AUG24","Essence 98 RON E5 (€/L)",1.796
"09AUG24","Diesel B7 (€/L)",1.752
"09AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.855
"09AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.894
"09AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.855
"09AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.894
"10AUG24","Essence 95 RON E10 (€/L)",1.696
"10AUG24","Essence 98 RON E5 (€/L)",1.796
"10AUG24","Diesel B7 (€/L)",1.752
"10AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.852
"10AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.891
"10AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.852
"10AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.891
"11AUG24","Essence 95 RON E10 (€/L)",1.696
"11AUG24","Essence 98 RON E5 (€/L)",1.796
"11AUG24","Diesel B7 (€/L)",1.752
"11AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.852
"11AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.891
"11AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.852
"11AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.891
"12AUG24","Essence 95 RON E10 (€/L)",1.696
"12AUG24","Essence 98 RON E5 (€/L)",1.796
"12AUG24","Diesel B7 (€/L)",1.752
"12AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.852
"12AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.891
"12AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.852
"12AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.891
"13AUG24","Essence 95 RON E10 (€/L)",1.711
"13AUG24","Essence 98 RON E5 (€/L)",1.815
"13AUG24","Diesel B7 (€/L)",1.752
"13AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.851
"13AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.89
"13AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.851
"13AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.89
"14AUG24","Essence 95 RON E10 (€/L)",1.711
"14AUG24","Essence 98 RON E5 (€/L)",1.815
"14AUG24","Diesel B7 (€/L)",1.752
"14AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.857
"14AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.896
"14AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.857
"14AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.896
"15AUG24","Essence 95 RON E10 (€/L)",1.711
"15AUG24","Essence 98 RON E5 (€/L)",1.815
"15AUG24","Diesel B7 (€/L)",1.752
"15AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.861
"15AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.901
"15AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.861
"15AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.901
"16AUG24","Essence 95 RON E10 (€/L)",1.711
"16AUG24","Essence 98 RON E5 (€/L)",1.815
"16AUG24","Diesel B7 (€/L)",1.752
"16AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.861
"16AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.901
"16AUG24","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.861
"16AUG24","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.901
"17AUG24","Essence 95 RON E10 (€/L)",1.711
"17AUG24","Essence 98 RON E5 (€/L)",1.815
"17AUG24","Diesel B7 (€/L)",1.752
"17AUG24","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.859
"17AUG24","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.898
